action_0,action_1,action_2,action_3,action_4,action_5,action_6
-0.196853,-0.762293,-0.687697,0.0494983,0.713555,-0.168016,0.728353
-0.151453,-0.764719,-0.68976,0.101136,0.722582,-0.0183624,0.76151
-0.106921,-0.766175,-0.692051,0.150251,0.732474,0.113355,0.789243
-0.0662818,-0.766224,-0.693619,0.197779,0.744851,0.229094,0.812047
-0.0265239,-0.764234,-0.693736,0.241128,0.760021,0.329812,0.83015
0.0181338,-0.759063,-0.692106,0.277837,0.777393,0.416876,0.843118
0.0660713,-0.749771,-0.688673,0.305875,0.795258,0.491847,0.84892
0.115974,-0.734053,-0.67974,0.323696,0.812799,0.555903,0.839744
0.162848,-0.708192,-0.656494,0.335823,0.829313,0.610563,0.763954
0.202958,-0.669374,-0.602192,0.34434,0.844491,0.656836,0.561354
0.233091,-0.611176,-0.47924,0.351962,0.858207,0.695425,0.371821
0.252174,-0.512138,-0.343017,0.361409,0.870231,0.72685,0.206587
0.259839,-0.402093,-0.215411,0.369878,0.880587,0.750476,0.0656174
0.258843,-0.302922,-0.100111,0.376222,0.88937,0.765516,-0.0535728
0.251119,-0.217318,0.00297155,0.377718,0.896628,0.765476,-0.151046
0.233748,-0.145888,0.0954637,0.370419,0.902333,0.635389,-0.195587
0.205706,-0.0895279,0.18282,0.351189,0.906087,0.42652,-0.0477131
0.161504,-0.0507091,0.261988,0.315049,0.906493,0.234313,0.0922539
0.108822,-0.0274465,0.330678,0.273159,0.900419,0.0660358,0.215595
0.0578267,-0.0139476,0.388141,0.235328,0.879839,-0.0793765,0.322578
0.00874826,-0.00706733,0.435129,0.204107,0.82227,-0.204394,0.414786
-0.0362193,-0.00403383,0.473544,0.180067,0.673978,-0.311389,0.494076
-0.0734682,0.000144243,0.506071,0.161755,0.511215,-0.402516,0.562125
-0.10081,0.00889739,0.534592,0.145557,0.366672,-0.479918,0.620395
-0.116433,0.0231132,0.560142,0.130991,0.244688,-0.545347,0.670265
-0.122172,0.0418626,0.583018,0.11386,0.149406,-0.600672,0.712881
-0.120562,0.0644713,0.603256,0.094875,0.0954716,-0.647449,0.74925
-0.117753,0.0904862,0.620456,0.0779139,0.109191,-0.687002,0.780225
-0.118039,0.119264,0.634343,0.0742483,0.165105,-0.719927,0.8065
-0.122757,0.149687,0.646357,0.0883428,0.242602,-0.74568,0.828614
-0.132517,0.179905,0.657399,0.113311,0.324402,-0.763372,0.846984
-0.146706,0.207812,0.667435,0.142743,0.401724,-0.771953,0.8619
-0.161487,0.232832,0.675612,0.174819,0.47165,-0.766496,0.873621
-0.174294,0.25514,0.67962,0.21082,0.533012,-0.72365,0.882189
-0.185639,0.273431,0.67838,0.248649,0.586504,-0.550049,0.887619
-0.19524,0.2865,0.671097,0.286885,0.633018,-0.360938,0.889596
-0.204505,0.294848,0.658144,0.323483,0.673559,-0.187629,0.887862
-0.212514,0.297046,0.635026,0.358919,0.708348,-0.0342903,0.881249
-0.217694,0.291504,0.596831,0.392484,0.73804,0.0993429,0.867841
-0.221293,0.282337,0.541031,0.422908,0.763566,0.215155,0.847149
-0.222884,0.272001,0.456069,0.44934,0.785674,0.314645,0.814256
-0.224977,0.26288,0.352018,0.470891,0.805177,0.399077,0.749744
-0.226097,0.248014,0.241086,0.486858,0.822497,0.469363,0.595045
-0.229383,0.225214,0.135285,0.49841,0.838027,0.527494,0.437079
-0.234185,0.189626,0.0398193,0.504876,0.851873,0.573699,0.297934
-0.241747,0.150766,-0.0432463,0.508046,0.864101,0.60949,0.181225
-0.252201,0.123332,-0.112844,0.508604,0.874638,0.634436,0.101446
-0.264972,0.114046,-0.17336,0.507683,0.883457,0.651734,0.112555
-0.277876,0.11989,-0.224262,0.500179,0.89055,0.647706,0.184854
-0.290513,0.137773,-0.268336,0.483389,0.895535,0.533961,0.275299
-0.296869,0.162353,-0.30394,0.454478,0.897165,0.342683,0.365376
-0.29742,0.18866,-0.332003,0.41778,0.893366,0.165569,0.447062
-0.295857,0.20979,-0.353336,0.375206,0.881071,0.00956446,0.518838
-0.297237,0.224063,-0.365889,0.321671,0.859556,-0.125998,0.580961
-0.302631,0.232464,-0.371775,0.263722,0.825078,-0.243257,0.634272
-0.307818,0.240518,-0.374836,0.206371,0.779652,-0.343982,0.679899
-0.305812,0.251706,-0.381505,0.150941,0.728307,-0.430153,0.718866
-0.291064,0.268094,-0.392337,0.0994965,0.689731,-0.503464,0.752083
-0.261927,0.28748,-0.406984,0.0547308,0.662836,-0.56575,0.780161
-0.213889,0.311643,-0.425584,0.0176868,0.65666,-0.617558,0.80376
-0.154948,0.337654,-0.448487,-0.00478411,0.658522,-0.659279,0.823224
-0.0942307,0.363354,-0.47708,-0.00386616,0.660761,-0.690754,0.838553
