torque0,torque1,torque2,torque3,torque4,torque5,torque6,action0,action1,action2,action3,action4,action5,action6,set_target_0,set_target_1,set_target_2,set_target_3,set_target_4,set_target_5,set_target_6,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_disc_0,joint_vel_disc_1,joint_vel_disc_2,joint_vel_disc_3,joint_vel_disc_4,joint_vel_disc_5,joint_vel_disc_6,tennisball_pos_0,tennisball_pos_1,tennisball_pos_2,tennisball_lin_vel_0,tennisball_lin_vel_1,tennisball_lin_vel_2,end_effector_pos_0,end_effector_pos_1,end_effector_pos_2,end_effector_rot_0,end_effector_rot_1,end_effector_rot_2,end_effector_rot_3,end_effector_lin_vel_0,end_effector_lin_vel_1,end_effector_lin_vel_2,obs_task_0,obs_task_1,obs_task_2,obs_task_3,obs_task_4,to_final_target_0,to_final_target_1,to_final_target_2,joint_acc_0,joint_acc_1,joint_acc_2,joint_acc_3,joint_acc_4,joint_acc_5,joint_acc_6,joint_acc_disc_0,joint_acc_disc_1,joint_acc_disc_2,joint_acc_disc_3,joint_acc_disc_4,joint_acc_disc_5,joint_acc_disc_6,,
16.962059,53.451714,19.252481,-6.1206436,-0.8016753,0.22448474,0.27778465,0.13921964,-0.41459712,-0.48003733,-0.58844405,-0.4708893,-0.5788067,-0.24949853,0.007730469,-1.0655693,1.2050048,1.0622739,2.0027192,-1.6834236,1.3740827,-0.012725853,-1.0069827,1.2717813,1.1449376,2.0706038,-1.5986702,1.4106177,0.08532673,-0.7205215,-1.0458086,-1.1205614,-0.5498396,-0.4135937,-0.17800133,0.08532498,-0.7205963,-1.0458231,-1.1205673,-0.54974556,-0.41351318,-0.17795563,-0.54418707,-0.38727188,0.72432005,-0.58330435,0.2286747,-0.44479862,-0.51890755,-0.34397388,0.6909272,0.93959045,0.0011082852,0.066040434,-0.3358676,-0.5926734,0.19203167,-0.43558484,0,0,0,1,0,0,0,-0.10581291,-0.012728125,-0.17432004,5.570147,-2.5691628,3.5286427,-0.3474474,0.9296179,-0.019443035,-0.05812943,5.5701656,-2.59161,3.5429,-0.34809113,0.9727478,-0.0047683716,-0.038146973
-6.9174843,51.05819,15.095398,-14.573,0.16475986,-0.23428886,-0.007610131,-0.017189857,-0.4066771,-0.4874734,-0.59852433,-0.45871383,-0.5597047,-0.23801538,-0.015304332,-1.0679842,1.1986604,1.055159,2.0017967,-1.682626,1.3749154,-0.012356765,-1.0106333,1.2666248,1.1393158,2.0678773,-1.6007335,1.4097298,0.073819965,-0.7300927,-1.0312378,-1.1243585,-0.54531443,-0.41265833,-0.17754576,0.073817745,-0.73013306,-1.0313034,-1.1243582,-0.545311,-0.41265488,-0.17757416,-0.5470848,-0.3861246,0.72208506,-0.5796409,0.22961856,-0.44794235,-0.52189064,-0.3429749,0.6887444,0.9382745,0.0015790516,0.066872194,-0.33936194,-0.5943305,0.20034456,-0.43771377,0,0,0,1,0,0,0,-0.10291517,-0.013875395,-0.17208505,-2.3013532,-1.9142389,2.9141426,-0.7594347,0.9050369,0.18707514,0.09111464,-2.3014472,-1.9073486,2.9039383,-0.7581711,0.8869171,0.17166138,0.076293945
16.525368,54.42457,18.95472,-6.171041,-0.841883,0.24122554,0.25126335,0.15486665,-0.41026124,-0.49521956,-0.5857803,-0.47609705,-0.5803861,-0.25408992,0.010873233,-1.0721725,1.1923419,1.0514488,1.9964627,-1.6877915,1.3716164,-0.011853749,-1.0143279,1.2615206,1.1336912,2.0651689,-1.6027981,1.4088401,0.10060462,-0.7388934,-1.0208423,-1.1248891,-0.54173404,-0.4128615,-0.17799936,0.10060314,-0.73890686,-1.0208368,-1.1249304,-0.541687,-0.41291714,-0.17795563,-0.549942,-0.38500428,0.71983546,-0.5715396,0.2240864,-0.45085225,-0.5248122,-0.3420372,0.6865431,0.93697625,0.0020468228,0.067690365,-0.34276706,-0.58225787,0.18824987,-0.4414941,0,0,0,1,0,0,0,-0.10005796,-0.014995724,-0.16983545,5.3569317,-1.7601371,2.0791054,-0.10612011,0.7160783,-0.040632486,-0.09072125,5.357079,-1.7547607,2.0933151,-0.11444092,0.7247925,-0.052452087,-0.076293945
5.1206417,52.877995,16.94332,-10.149358,-0.33626145,0.014217705,0.12827536,0.07021977,-0.41774026,-0.47797734,-0.5912362,-0.4508038,-0.56980664,-0.24157144,-0.001320783,-1.0769889,1.189824,1.0450058,1.9975483,-1.6882691,1.3726044,-0.011312371,-1.0180691,1.2564803,1.1280599,2.062484,-1.6048608,1.407951,0.10827716,-0.74831426,-1.0080616,-1.126252,-0.5369253,-0.41255733,-0.17784823,0.10827556,-0.74825287,-1.0080576,-1.1262655,-0.5369663,-0.41253567,-0.17781258,-0.5527692,-0.3838966,0.7175701,-0.565658,0.22157195,-0.45411643,-0.5277095,-0.34111047,0.6843256,0.9356816,0.0025114412,0.06848907,-0.3461256,-0.5770071,0.18592171,-0.4447034,0,0,0,1,0,0,0,-0.09723079,-0.016103417,-0.16757011,1.5345067,-1.8841743,2.5561333,-0.27258396,0.9617448,0.0608325,0.030225515,1.5344844,-1.8692017,2.5558472,-0.2670288,0.9441376,0.076293945,0.02861023
13.30595,53.27479,17.984854,-7.07414,-0.6712197,0.1902665,0.22007747,0.13770224,-0.4279089,-0.47485733,-0.58598995,-0.46818614,-0.5681078,-0.24994038,0.009342967,-1.0822555,1.1852517,1.0401614,1.9922562,-1.690077,1.3704599,-0.010667517,-1.0218648,1.2515011,1.1224284,2.0598176,-1.6069225,1.4070603,0.12897268,-0.7590991,-0.9958519,-1.1262982,-0.5334356,-0.41231832,-0.17811929,0.12897086,-0.75912476,-0.99585056,-1.1262894,-0.5332947,-0.41234493,-0.17814636,-0.5555601,-0.3828125,0.71528494,-0.5582553,0.21683426,-0.45801356,-0.53055763,-0.34023142,0.68208563,0.9344025,0.0029733367,0.069267206,-0.34940672,-0.5673835,0.17633316,-0.44917926,0,0,0,1,0,0,0,-0.094439864,-0.017187506,-0.16528493,4.1391044,-2.156973,2.4419546,-0.009226799,0.69794655,0.047802925,-0.054210424,4.13906,-2.1743774,2.4414062,-0.0047683716,0.7343292,0.038146973,-0.0667572
6.698909,54.795425,17.778173,-9.832237,-0.4027394,-0.0022350252,0.15026632,0.092323445,-0.42470255,-0.4449061,-0.5908829,-0.4460968,-0.5657912,-0.24282078,0.0031810002,-1.0855701,1.1847652,1.033796,1.992903,-1.6917912,1.3706372,-0.00997916,-1.0257043,1.2466106,1.1167922,2.0571735,-1.6089818,1.4061705,0.13767596,-0.7679239,-0.97802913,-1.1273247,-0.5287883,-0.41181704,-0.17803533,0.13767146,-0.76789856,-0.9780884,-1.127243,-0.5288124,-0.4118681,-0.17795563,-0.558321,-0.38174415,0.7129938,-0.5514116,0.21389136,-0.4593459,-0.5333724,-0.33936763,0.67983776,0.93313146,0.0034215804,0.07002391,-0.35263377,-0.5605963,0.17313932,-0.4507827,0,0,0,1,0,0,0,-0.09167898,-0.01825586,-0.16299379,1.7406553,-1.7649531,3.5645485,-0.20530224,0.929451,0.10025501,0.016790628,1.7401189,-1.7547607,3.5524368,-0.19073486,0.89645386,0.09536743,0.038146973
12.516883,54.994205,18.32481,-7.6896005,-0.6398114,0.14111155,0.20314443,0.14409055,-0.43089068,-0.45420733,-0.59145945,-0.4525923,-0.57331103,-0.24708709,0.011634423,-1.0903379,1.1784796,1.0280733,1.9892846,-1.6949785,1.3691074,-0.009197416,-1.0295886,1.2417907,1.1111494,2.054549,-1.6110407,1.4052798,0.15635034,-0.77688193,-0.96400315,-1.1285095,-0.5247563,-0.41175893,-0.1781812,0.15634876,-0.7768631,-0.96399784,-1.1285543,-0.52490234,-0.41177273,-0.17814636,-0.5610409,-0.3806982,0.71069163,-0.54406935,0.20922121,-0.46144328,-0.53613853,-0.33854723,0.6775759,0.9318755,0.00386024,0.07076262,-0.35578886,-0.55112517,0.16454048,-0.45359603,0,0,0,1,0,0,0,-0.0889591,-0.019301802,-0.16069162,3.7348776,-1.7916083,2.8051972,-0.23696423,0.80640316,0.011622906,-0.029173493,3.7354617,-1.7929077,2.8181076,-0.26226044,0.78201294,0.019073486,-0.038146973
7.0989647,55.58563,17.905499,-9.774714,-0.4103775,-0.0036619678,0.1518089,0.108102195,-0.43376285,-0.42473415,-0.59287035,-0.44296035,-0.56870955,-0.2366055,0.007017914,-1.094653,1.1780806,1.0222188,1.9881049,-1.6963471,1.3697889,-0.008371494,-1.0335158,1.2370651,1.1055,2.0519474,-1.6130977,1.4043901,0.16518556,-0.78543115,-0.94508183,-1.1298928,-0.52046746,-0.41143346,-0.17786328,0.16518441,-0.78544617,-0.9451151,-1.1298895,-0.5203247,-0.41139126,-0.17793179,-0.56372595,-0.37966847,0.708386,-0.5374133,0.20595922,-0.46216848,-0.53887033,-0.33774328,0.67530847,0.9306289,0.0042812247,0.071478486,-0.3588903,-0.54412293,0.16105588,-0.4547406,0,0,0,1,0,0,0,-0.08627403,-0.020331532,-0.15838599,1.7670423,-1.7098427,3.7842631,-0.27666092,0.85777044,0.06509423,0.063583255,1.7671287,-1.7166138,3.7765503,-0.2670288,0.91552734,0.076293945,0.042915344
14.3802185,56.847424,19.157688,-7.2842536,-0.71339816,0.12934262,0.22659954,0.1639922,-0.43783972,-0.4170583,-0.5911787,-0.447024,-0.5706735,-0.24672295,0.016227338,-1.0991918,1.1745063,1.0168232,1.9848938,-1.6986988,1.3673817,-0.007445261,-1.037485,1.2324345,1.0998466,2.0493648,-1.6151537,1.4035002,0.18524842,-0.79383826,-0.92610985,-1.1307164,-0.51651436,-0.41124383,-0.17803507,0.18524659,-0.7938385,-0.9261131,-1.1306763,-0.51651,-0.41120052,-0.17797947,-0.56637,-0.37866473,0.7060795,-0.52896166,0.2008104,-0.4623582,-0.5415487,-0.33698797,0.67303455,0.92940253,0.0046827244,0.07217364,-0.3619114,-0.53313947,0.15130058,-0.45597982,0,0,0,1,0,0,0,-0.083629966,-0.021335274,-0.15607947,4.012573,-1.6814232,3.794396,-0.1647234,0.79061985,0.037926435,-0.034356117,4.012436,-1.6784668,3.8003922,-0.15735626,0.76293945,0.038146973,-0.009536743
11.682142,58.050274,19.424322,-8.597141,-0.56926554,0.018216617,0.20684177,0.14589278,-0.44373128,-0.3750124,-0.5962394,-0.4249586,-0.5701912,-0.23528512,0.014438657,-1.1040447,1.1761826,1.0104107,1.985621,-1.7006824,1.3682075,-0.006446283,-1.0414981,1.2279378,1.0941838,2.0468082,-1.6172086,1.4026115,0.19979961,-0.8025915,-0.89935666,-1.1325693,-0.5113031,-0.4109547,-0.17773566,0.1997956,-0.8026123,-0.8993387,-1.1325598,-0.5113125,-0.41098595,-0.17774105,-0.56897736,-0.3776834,0.7037838,-0.52069545,0.1963598,-0.4602146,-0.54417515,-0.33626604,0.6707664,0.92819536,0.00504719,0.0728379,-0.3648594,-0.523269,0.1446527,-0.45490485,0,0,0,1,0,0,0,-0.08102262,-0.022316605,-0.1537838,2.9102385,-1.750648,5.3506374,-0.370574,1.0422468,0.057822466,0.059881806,2.9098034,-1.7547607,5.3548813,-0.37670135,1.039505,0.042915344,0.047683716
-0.65726376,54.9251,16.38274,-12.432304,-0.0508267,-0.14107001,0.061592713,0.08120539,-0.45009643,-0.39123222,-0.6000312,-0.4297405,-0.57291174,-0.23434378,0.005734526,-1.1090125,1.169253,1.0041791,1.9823471,-1.7031454,1.3674599,-0.005465724,-1.0455569,1.2235433,1.0885075,2.0442734,-1.6192619,1.4017254,0.1961136,-0.8118448,-0.87883687,-1.1352619,-0.507131,-0.41073352,-0.17727628,0.19611177,-0.8117676,-0.87890625,-1.1352539,-0.50697327,-0.41065216,-0.17721653,-0.5715537,-0.3767085,0.7014823,-0.5154483,0.19505756,-0.461437,-0.5467906,-0.33552742,0.6684934,0.9269877,0.005391734,0.073476195,-0.3677851,-0.5209481,0.14781794,-0.45582724,0,0,0,1,0,0,0,-0.07844627,-0.023291498,-0.15148228,-0.73720217,-1.8506646,4.1039586,-0.53851604,0.83442926,0.044238567,0.0918746,-0.73676705,-1.8310547,4.0864944,-0.538826,0.8678436,0.0667572,0.104904175
4.926852,57.949364,17.901209,-10.786802,-0.3414516,-0.06677961,0.114420414,0.122310966,-0.4377486,-0.38497114,-0.59672105,-0.43410924,-0.57547075,-0.23076443,0.012880921,-1.1112192,1.1657976,0.99899936,1.979157,-1.7055825,1.3671107,-0.0044628265,-1.0496415,1.2192421,1.0828228,2.041756,-1.621315,1.4008414,0.20058057,-0.81698626,-0.8602374,-1.1369044,-0.5034623,-0.41064307,-0.17674378,0.2005795,-0.8169174,-0.8602381,-1.1369467,-0.50349236,-0.41062832,-0.17681122,-0.5740957,-0.37574816,0.6991838,-0.50877947,0.19216804,-0.46068034,-0.5493746,-0.33479643,0.6662233,0.92578626,0.0057155476,0.07410135,-0.37066972,-0.5145241,0.14632505,-0.45538056,0,0,0,1,0,0,0,-0.07590425,-0.024251848,-0.14918381,0.89339316,-1.0282874,3.71989,-0.32849312,0.7337332,0.01809001,0.10650158,0.89354515,-1.0299683,3.733635,-0.33855438,0.69618225,0.0047683716,0.08106232
17.899172,61.836956,20.891762,-6.779714,-0.8894168,0.115140356,0.252351,0.19897053,-0.43352103,-0.36061516,-0.5950703,-0.4199415,-0.57448894,-0.22930449,0.025382753,-1.1146697,1.1651498,0.9935622,1.9787647,-1.7074883,1.3664457,-0.0033421628,-1.0537413,1.2150496,1.0771341,2.039263,-1.6233681,1.3999593,0.22413443,-0.819936,-0.8384151,-1.1378002,-0.49859488,-0.41059095,-0.17637055,0.22413275,-0.8199692,-0.8384943,-1.1377335,-0.49858093,-0.41062832,-0.1764059,-0.5765891,-0.37481952,0.6969068,-0.49885976,0.18579575,-0.4565615,-0.55188656,-0.334126,0.663965,0.92461115,0.006006696,0.07471164,-0.37346512,-0.50050205,0.13418612,-0.4529299,0,0,0,1,0,0,0,-0.07341087,-0.025180489,-0.1469068,4.7107725,-0.58994293,4.3644667,-0.17917156,0.9734869,0.010424852,0.07464588,4.7106504,-0.61035156,4.348755,-0.15735626,0.98228455,0,0.08106232
3.230353,56.387314,16.590813,-10.934315,-0.25003147,-0.006502062,0.08108774,0.11607664,-0.44446793,-0.3983977,-0.59650105,-0.4040027,-0.54023117,-0.23406434,0.014069334,-1.1204115,1.15529,0.987659,1.9786626,-1.7044028,1.3648497,-0.0022071968,-1.057866,1.2109096,1.0714397,2.0367968,-1.6254147,1.3990791,0.22699414,-0.82491416,-0.82794386,-1.1388745,-0.49329662,-0.4093286,-0.17599662,0.2269932,-0.8249283,-0.8280039,-1.1388779,-0.49324036,-0.40931702,-0.17604828,-0.5790529,-0.37390447,0.6946186,-0.49313203,0.18310665,-0.45871648,-0.554379,-0.33346057,0.661697,0.9234384,0.0062968885,0.07530923,-0.37623194,-0.49630085,0.13298117,-0.45484626,0,0,0,1,0,0,0,-0.07094705,-0.02609554,-0.14461857,0.5719423,-0.995636,2.094245,-0.21486282,1.0596514,0.2524674,0.07478595,0.57209134,-0.9918213,2.0980835,-0.22888184,1.0681152,0.26226044,0.071525574
19.254179,59.446377,19.823713,-5.642565,-0.91979796,0.21000703,0.25842193,0.22258571,-0.44861642,-0.35976496,-0.58863485,-0.42733392,-0.5776479,-0.25268197,0.031180661,-1.1251584,1.1569449,0.9831445,1.9726967,-1.7120619,1.3611767,-0.00094339077,-1.0620183,1.2068546,1.0657501,2.0343494,-1.6274621,1.3981961,0.25276262,-0.8305055,-0.8109404,-1.1379461,-0.48956016,-0.40954113,-0.17654248,0.25276121,-0.8304596,-0.81100464,-1.1379242,-0.48947334,-0.4094839,-0.17659664,-0.5814705,-0.37302375,0.6923336,-0.48363924,0.17620155,-0.45803916,-0.55680275,-0.3328669,0.65942526,0.9222934,0.0065680635,0.075891666,-0.37890893,-0.48276356,0.118804686,-0.45570767,0,0,0,1,0,0,0,-0.06852949,-0.026976258,-0.14233357,5.1536946,-1.1182666,3.4006953,0.18568039,0.74729323,-0.042504072,-0.10917187,5.1536026,-1.1062622,3.399849,0.19073486,0.7534027,-0.0333786,-0.10967255
12.497435,62.78754,20.63838,-8.922289,-0.5913969,-0.056500826,0.20981726,0.17015058,-0.44979468,-0.27984044,-0.5977011,-0.39306757,-0.5641156,-0.22906162,0.024579197,-1.1294875,1.1648785,0.97609496,1.9753894,-1.7120795,1.3638369,0.00038372437,-1.0661973,1.2029748,1.0600551,2.0319307,-1.6295077,1.3973159,0.26544082,-0.83575153,-0.7759992,-1.1390618,-0.48335308,-0.40869892,-0.1762798,0.26542303,-0.8358002,-0.7759571,-1.1389971,-0.4837513,-0.40910244,-0.17604828,-0.58384657,-0.37216783,0.69008267,-0.4691682,0.17105106,-0.45226136,-0.55917215,-0.33230472,0.657178,0.92117316,0.0067826514,0.07643909,-0.38151163,-0.47153774,0.11224151,-0.45065972,0,0,0,1,0,0,0,-0.06615341,-0.02783218,-0.14008266,2.5356412,-1.0492086,6.9882393,-0.22313595,1.2414157,0.16844273,0.052535534,2.532363,-1.0681152,7.009506,-0.21457672,1.1444092,0.076293945,0.10967255
13.294019,62.05389,20.201797,-8.429429,-0.62090707,-0.0011180863,0.21035127,0.1907358,-0.45307657,-0.28853458,-0.59649,-0.3955426,-0.56704915,-0.22438084,0.028994095,-1.1341587,1.1596946,0.97058165,1.9725993,-1.714565,1.3636588,0.0017829653,-1.070403,1.1992487,1.054356,2.0295389,-1.6315513,1.3964384,0.2798494,-0.84109616,-0.7452302,-1.1398891,-0.4784973,-0.4087388,-0.17556337,0.2798482,-0.84114075,-0.74522495,-1.1398315,-0.47836304,-0.40872097,-0.17549992,-0.58617353,-0.37133813,0.6878552,-0.4655514,0.16598986,-0.4464737,-0.5614848,-0.33178163,0.65494865,0.92007726,0.0069494355,0.07695538,-0.38404068,-0.46035767,0.10452997,-0.4470444,0,0,0,1,0,0,0,-0.06382644,-0.028661877,-0.13785517,2.8817177,-1.0689259,6.153798,-0.1654625,0.97115636,-0.0079751015,0.14328659,2.8850317,-1.0681152,6.146431,-0.166893,1.077652,0.076293945,0.10967255
5.635463,62.15859,18.794922,-11.061922,-0.3508947,-0.097051114,0.112796,0.15273565,-0.44016665,-0.30181924,-0.59883356,-0.38993144,-0.5523306,-0.21840936,0.024693314,-1.136428,1.1539757,0.96453094,1.9710492,-1.7144009,1.3636769,0.0032001978,-1.0746163,1.195638,1.0486501,2.0271719,-1.6335902,1.3955648,0.28344336,-0.8426368,-0.722093,-1.1411971,-0.473529,-0.4079401,-0.17465143,0.28344652,-0.8426666,-0.72214603,-1.1411667,-0.47340393,-0.40779114,-0.17471313,-0.5884619,-0.37052584,0.68564826,-0.45964366,0.16275938,-0.4421068,-0.5637593,-0.33126736,0.6527379,0.9189915,0.0070835515,0.07745568,-0.38652954,-0.453095,0.102721564,-0.44342983,0,0,0,1,0,0,0,-0.0615381,-0.029474169,-0.13564825,0.7187903,-0.30813217,4.6274424,-0.26159286,0.9936571,0.15974045,0.18238723,0.7196665,-0.30517578,4.6157837,-0.2670288,0.9918213,0.18596649,0.15735626
10.606792,62.727486,19.43399,-9.256548,-0.5597139,-0.0008821115,0.16234519,0.18989782,-0.441325,-0.29169875,-0.59316635,-0.3846485,-0.55042315,-0.22449073,0.03168487,-1.140815,1.1518831,0.9596752,1.9694746,-1.7161537,1.3618912,0.0046714838,-1.0788354,1.1921359,1.0429446,2.0248315,-1.6356251,1.3946941,0.29425868,-0.84378606,-0.7004037,-1.1410823,-0.46808246,-0.40696275,-0.17417072,0.2942572,-0.84381104,-0.70040226,-1.141119,-0.46806335,-0.4069805,-0.17414093,-0.59070873,-0.3697374,0.6834622,-0.4494749,0.15777183,-0.43831196,-0.5659857,-0.33078313,0.6505428,0.9179228,0.0071871444,0.077939935,-0.3889618,-0.44337437,0.09654357,-0.44029698,0,0,0,1,0,0,0,-0.059291244,-0.03026262,-0.13346219,2.1630645,-0.22984743,4.337859,0.02295971,1.0893106,0.19546747,0.09614229,2.1621346,-0.22888184,4.348755,0.009536743,1.0681152,0.16212463,0.11444092
10.082618,63.143227,19.296282,-9.564153,-0.52792764,0.002797529,0.14546207,0.19135799,-0.43784085,-0.28972492,-0.59950274,-0.36510897,-0.55237544,-0.21908566,0.03337518,-1.1445115,1.1486772,0.95301914,1.9700652,-1.7184814,1.3618312,0.0061963317,-1.0830544,1.1887302,1.037233,2.0225234,-1.6376565,1.3938272,0.30496943,-0.8438956,-0.68113387,-1.1422977,-0.46182483,-0.4062866,-0.17340788,0.30496958,-0.84381104,-0.68113804,-1.1423111,-0.46162605,-0.40626526,-0.17337799,-0.5929179,-0.3689716,0.68129754,-0.4426245,0.15336473,-0.4339376,-0.56816626,-0.33032846,0.648365,0.9168696,0.0072616916,0.078410834,-0.39134258,-0.43422544,0.09069858,-0.43695375,0,0,0,1,0,0,0,-0.057082057,-0.03102842,-0.13129753,2.1421492,-0.021910667,3.8539648,-0.24309158,1.2515247,0.13523102,0.15256703,2.142477,0,3.8528442,-0.23841858,1.2874603,0.14305115,0.15258789
13.512667,65.45787,20.460526,-8.726974,-0.69350034,0.013915494,0.18069775,0.21402492,-0.43143064,-0.2650885,-0.59801054,-0.3816884,-0.56468016,-0.218984,0.03830007,-1.147769,1.1489669,0.9475314,1.9652702,-1.7223585,1.3609796,0.00779548,-1.0872658,1.1854362,1.0315169,2.02024,-1.6396859,1.3929632,0.31983107,-0.84229904,-0.65870726,-1.1431782,-0.45678172,-0.40593636,-0.17282216,0.31982967,-0.84228516,-0.6587982,-1.1432171,-0.45666695,-0.4058838,-0.17280579,-0.59507656,-0.36823487,0.67916524,-0.4318809,0.14740653,-0.42765874,-0.5702901,-0.32991576,0.64621234,0.91583705,0.007298423,0.078871384,-0.3936602,-0.4225512,0.082310975,-0.43181446,0,0,0,1,0,0,0,-0.054923415,-0.031765133,-0.12916523,2.9723287,0.319314,4.485321,-0.17609596,1.0086238,0.07004738,0.11714399,2.9720187,0.30517578,4.467964,-0.18119812,0.9918213,0.076293945,0.11444092
13.313344,65.702126,20.621555,-8.892142,-0.63195497,-0.012112532,0.18591225,0.21511991,-0.43839666,-0.23043694,-0.5994364,-0.3558381,-0.5531065,-0.21619117,0.040063467,-1.1530254,1.1508707,0.94160146,1.9668643,-1.7226518,1.3605345,0.009463509,-1.0914782,1.1822844,1.0257958,2.0179877,-1.6417122,1.392103,0.33360317,-0.8423932,-0.6303001,-1.1442074,-0.4505268,-0.40533862,-0.17205505,0.3336057,-0.8424759,-0.6303787,-1.1442184,-0.45046806,-0.4052639,-0.17204285,-0.5971885,-0.36752605,0.6770691,-0.42405027,0.14205147,-0.42005503,-0.57235384,-0.32954144,0.6440889,0.9148282,0.0072861123,0.079309076,-0.39591208,-0.4111977,0.074566774,-0.42583582,0,0,0,1,0,0,0,-0.052811503,-0.03247395,-0.12706912,2.75442,-0.018835068,5.6814313,-0.20582676,1.2509823,0.119549036,0.15342236,2.7552068,-0.038146973,5.683899,-0.2002716,1.2397766,0.12397766,0.15258789
7.6350756,64.354416,19.211674,-10.57913,-0.38979834,-0.07024846,0.12319858,0.19043413,-0.43873638,-0.23271033,-0.6004653,-0.34675092,-0.5527358,-0.21293809,0.038028628,-1.1572887,1.1473778,0.93572605,1.965975,-1.7246226,1.3601623,0.011161083,-1.0956924,1.1792582,1.020069,2.0157692,-1.6437349,1.3912466,0.3395162,-0.842769,-0.60522366,-1.145425,-0.44383624,-0.40455344,-0.17125984,0.33951494,-0.8428335,-0.60522556,-1.1453629,-0.44369698,-0.40454865,-0.1712799,-0.59925985,-0.36683774,0.6750004,-0.41444778,0.13775516,-0.4147334,-0.5743809,-0.3291831,0.64198995,0.9138334,0.0072327107,0.079723775,-0.39812082,-0.40328735,0.07127537,-0.42094886,0,0,0,1,0,0,0,-0.050740123,-0.033162266,-0.12500042,1.1826038,-0.07516146,5.01529,-0.24352074,1.3381124,0.1570344,0.15904307,1.1818469,-0.071525574,5.030632,-0.22888184,1.3542175,0.14305115,0.15258789
4.3198366,59.810356,16.410164,-10.589881,-0.30116892,0.054392774,0.066694304,0.18995053,-0.43717217,-0.30845013,-0.59525657,-0.34834963,-0.5447674,-0.20839114,0.039653663,-1.1612682,1.1329907,0.93078053,1.9635168,-1.72545,1.3599879,0.012878978,-1.0999057,1.1762483,1.0143423,2.0135796,-1.6457539,1.390395,0.34357947,-0.8427549,-0.6019364,-1.1453092,-0.4379913,-0.40381122,-0.1702432,0.34357888,-0.8426666,-0.6019831,-1.145339,-0.43792725,-0.4037857,-0.17030239,-0.60130024,-0.36616683,0.67292213,-0.40840054,0.13433257,-0.41651237,-0.5763831,-0.3288386,0.6398847,0.9128418,0.0071857953,0.08013841,-0.4003072,-0.3987927,0.06855626,-0.42241246,0,0,0,1,0,0,0,-0.048699737,-0.033833176,-0.12292212,0.8126557,0.0028252602,0.65745115,0.023150444,1.1689901,0.14844537,0.20332634,0.8127868,0.0333786,0.64849854,0.0047683716,1.1539459,0.15258789,0.19550323
5.095923,62.69932,17.689789,-10.922198,-0.330154,-0.0251295,0.078378335,0.19115235,-0.43534294,-0.2515324,-0.5994283,-0.36659327,-0.54956734,-0.22554012,0.041551832,-1.1652071,1.1385185,0.92442805,1.9585906,-1.728189,1.356564,0.01461492,-1.1041172,1.1733079,1.0086126,2.011411,-1.6477697,1.3895453,0.34718943,-0.8422444,-0.58809906,-1.1460282,-0.43387944,-0.40314928,-0.16992949,0.34718847,-0.84228516,-0.58808327,-1.145935,-0.43373108,-0.40316582,-0.16994476,-0.6033044,-0.36551404,0.6708562,-0.4010079,0.1306412,-0.41438502,-0.5783553,-0.32850552,0.6377889,0.91185683,0.00712295,0.080547184,-0.4024653,-0.39267388,0.06620784,-0.42036,0,0,0,1,0,0,0,-0.04669559,-0.034485966,-0.120856166,0.72199106,0.10210276,2.7674675,-0.14379025,0.82237124,0.13238788,0.06274283,0.72191954,0.076293945,2.7799606,-0.11920929,0.8392334,0.12397766,0.071525574
2.302737,62.845394,17.247038,-11.931114,-0.20056206,-0.06572559,0.04730396,0.17817827,-0.43313923,-0.25331077,-0.60308456,-0.34147048,-0.5491444,-0.21425842,0.041341662,-1.169088,1.1353112,0.91814995,1.9601904,-1.7301414,1.3574066,0.016350597,-1.1083229,1.1704324,1.0028745,2.009269,-1.649782,1.3886994,0.34713677,-0.8412211,-0.5751007,-1.1476362,-0.42836136,-0.4024808,-0.16920914,0.3471354,-0.84114075,-0.57508945,-1.1476278,-0.4283905,-0.40245056,-0.16918182,-0.60527515,-0.36487603,0.6687998,-0.39406034,0.12768075,-0.41230407,-0.58030415,-0.32817197,0.63570535,0.91087365,0.007043914,0.08094998,-0.40460682,-0.38818678,0.06628435,-0.41801456,0,0,0,1,0,0,0,-0.044724822,-0.035123974,-0.118799806,-0.010532141,0.20465851,2.5996685,-0.32160282,1.1036158,0.13369322,0.14407039,-0.010615587,0.22888184,2.5987625,-0.33855438,1.0681152,0.14305115,0.15258789
