X,Y,Z,timestamp,vx,vy,vz,speed
-0.6101157571185486,-0.562832872835829,1.171564121423857,1741372787.3942943,-1.9096291907849694,-0.028735847460826795,-0.235597977216953,1.9243221669190607
-0.6193367261961391,-0.5629610249051314,1.1704504859201406,1741372787.3992944,-1.8275470552916362,-0.02776224442979413,-0.22959494911431183,1.8421218260961227
-0.6285262059911894,-0.5630887190029088,1.1693386481133545,1741372787.4042945,-1.7495809960065112,-0.02663709662068155,-0.22262459428645737,1.7638891423456082
-0.6373153116998844,-0.5632108538014184,1.1682756306676525,1741372787.4092946,-1.6762179889365163,-0.025424800261700787,-0.21504579805232332,1.6901472900793844
-0.6454961778002564,-0.5633245360350714,1.1672861662404168,1741372787.4142947,-1.6076661294646424,-0.02418338007066102,-0.20715929383505258,1.6211385482807148
-0.6532531433307524,-0.5634323279498527,1.1663479738227398,1741372787.4192948,-1.543832792779505,-0.022958615668935256,-0.199161679026203,1.556795479338033
-0.6606784998581607,-0.5635355118115228,1.1654498913720996,1741372787.424295,-1.4843182629477434,-0.021780318281036597,-0.1911206894016364,1.4967305054357603
-0.6671812413210914,-0.5636258746319195,1.164663392878251,1741372787.429295,-1.4284294090690774,-0.02066090899840948,-0.18297217684766748,1.4402486824692633
-0.6748173486428001,-0.5637319872153813,1.163739827208088,1741372787.4342952,-1.3752170302909101,-0.01959625514072883,-0.17453790296631758,1.3863871656898625
-0.6813898612791891,-0.5638233207765043,1.1629449114202388,1741372787.4392953,-1.3235378065596863,-0.018568533201862764,-0.16556173644826963,1.3339819355575475
-0.6878872799835365,-0.5639136111607034,1.1621590812257503,1741372787.4442954,-1.2721387417310286,-0.017550727112005435,-0.15576035609775246,1.2817590626817754
-0.6939931859626055,-0.5639984605677794,1.1614206108154395,1741372787.4492955,-1.21976001009112,-0.016512259486904084,-0.14488335143560965,1.2284454902249697
-0.6997927845124707,-0.5640790530901361,1.1607191814261577,1741372787.4542956,-1.1652513503561357,-0.015425192315950737,-0.132776761933363,1.1728931385997152
-0.7052680631859971,-0.5641551386443505,1.1600569959734255,1741372787.4592957,-1.1076965226030417,-0.014270406450518023,-0.11944354957493733,1.11420913307251
-0.7105535769081334,-0.5642285867077459,1.1594177692215903,1741372787.4642959,-1.0465389101645077,-0.013043162908527499,-0.10509422714798816,1.051883363860655
-0.7158980451017123,-0.5643028536538701,1.1587714215611475,1741372787.469296,-0.9816990994836233,-0.011757463862813908,-0.09018095387760611,0.9859026140170829
-0.7205156860107149,-0.564367020407609,1.1582130012287715,1741372787.474296,-0.9136729371949286,-0.010448678769711723,-0.07540903498801367,0.9168390990835109
-0.7250705523477314,-0.5644303147786528,1.1576620235578134,1741372787.4792962,-0.8435970593722738,-0.009173995785670623,-0.061721104013554275,0.8459016819116009
-0.7300295182304891,-0.5644992255848742,1.1570626870576315,1741372787.4842963,-0.7732688806825184,-0.008010410790588616,-0.05025144782957257,0.7749413761840293
-0.7341440375346061,-0.5645564018363672,1.1565662232978566,1741372787.4892964,-0.7051100564042696,-0.007050182874823291,-0.04225101387663612,0.7064099694190368
-0.7381609839968465,-0.564612204465085,1.1560588446814188,1741372787.4942966,-0.6420671680745136,-0.00639397202200355,-0.03898762706325737,0.6432815606415806
-0.7413829095083703,-0.564654662528158,1.1558783375005672,1741372787.4992967,-0.5874510763708,-0.006142225150391812,-0.041630645132531695,0.5889563690742806
-0.7439527458142929,-0.5646362825348216,1.1564844167748851,1741372787.5042968,-0.5447258322052482,-0.00638574319247259,-0.051133900918523115,0.5471578253218771
-0.7461568986248572,-0.5646213414352291,1.156859455826103,1741372787.509297,-0.5172666869721777,-0.007196635397125397,-0.06813363609998078,0.5217842555888561
-0.7481653087400003,-0.5646304155708869,1.1568395385338552,1741372787.514297,-0.5081119628732732,-0.008620904103223194,-0.09287721630544499,0.5166026172128204
-0.7502862564997519,-0.5646634690516441,1.1564498988057217,1741372787.5192971,-0.5197339029032682,-0.010673622579851499,-0.12519296933737156,0.5347060272874703
-0.7525737467058812,-0.5647186589827602,1.1557258703639528,1741372787.5242972,-0.5538494202204534,-0.013337142546132622,-0.16450311267891798,0.5779172377865891
-0.75539511194053,-0.5648025875454721,1.15459426019246,1741372787.5292974,-0.6112845901623492,-0.01656219213107065,-0.20987351473099983,0.6465214989183893
-0.7584436668332647,-0.5649021424372956,1.153244805309662,1741372787.5342975,-0.6918989238211284,-0.02027128434509128,-0.26008845817583126,0.7394464496027527
-0.7624995855892774,-0.5650387937445345,1.1513989669421874,1741372787.5392976,-0.7945687328846038,-0.024363633113324897,-0.3137364875380496,0.8546131531336494
-0.7667409931554751,-0.5651817714846786,1.149483095165884,1741372787.5442977,-0.9172243324864167,-0.028720759895155677,-0.36929445115042125,0.9891934845138227
-0.7713317497467085,-0.5653340572776191,1.1474591194578772,1741372787.5492978,-1.0569336781063108,-0.033212115770685745,-0.42520011569685084,1.1397398751197203
-0.7772517989735142,-0.5655254265993432,1.1449325653598126,1741372787.554298,-1.2100246485287156,-0.037700268428909535,-0.47990816152419397,1.3022644907176826
-0.783987373396671,-0.5657357898237282,1.142329778990263,1741372787.559298,-1.3722385007428766,-0.04204543721290587,-0.531928875525464,1.4723296676795135
-0.7912144806136161,-0.5659547783130444,1.1398099827752644,1741372787.5642982,-1.5389074909844789,-0.04610935904445771,-0.5798526518999073,1.6451721602054266
-0.7983555306835904,-0.5661652534700079,1.137263396024857,1741372787.5692983,-1.7051503505961991,-0.049758623480208146,-0.6223659557848574,1.8158615094959707
-0.808258871332368,-0.5664462760078582,1.133773315610412,1741372787.5742984,-1.8660798728923669,-0.05286771376614704,-0.6582651727371485,1.979485318160132
-0.8175298611148977,-0.5666985323092829,1.1305857236077514,1741372787.5792985,-2.0170164212845987,-0.05532200893025984,-0.6864735608395288,2.131352086853674
-0.8265970175270163,-0.5669347289301739,1.1275454313032096,1741372787.5842986,-2.153699431086808,-0.057020935947413094,-0.7060640133119117,2.267200700752821
-0.8392126456570588,-0.5672579171489445,1.1235590837618492,1741372787.5892987,-2.2724863560549506,-0.05788132853281329,-0.7162876060445157,2.3834035372176516
-0.851153582439507,-0.5675523481292635,1.1199347477017854,1741372787.5942988,-2.370525587151817,-0.0578408740445586,-0.7166055861395554,2.477147692839109
-0.8636147253773844,-0.5678463976011523,1.1163025211409594,1741372787.599299,-2.4458882249108034,-0.05686136710669846,-0.7067209130715474,2.5465774821904095
-0.8767439591916442,-0.5681409173669437,1.1126407758521415,1741372787.604299,-2.497645614924214,-0.0549314195493472,-0.6866051288557079,2.5908835715976943
-0.887881210267182,-0.5683775690903853,1.1096752242813583,1741372787.6092992,-2.525885647873719,-0.05206832752196773,-0.6565171871931769,2.610330292117343
-0.9017600113314046,-0.5686542730593903,1.1061704761633788,1741372787.6142993,-2.5316681225498603,-0.04831890119966855,-0.6170121020098476,2.606219893442395
-0.914771504057612,-0.5688921973239565,1.1031069362676127,1741372787.6192994,-2.516924802922034,-0.04375913874589698,-0.5689380564379409,2.5807975197313104
-0.9268540677264703,-0.5690940475385327,1.100457306688747,1741372787.6242995,-2.4843128864168222,-0.03849266271281289,-0.5134209366011758,2.537103320883845
-0.9398535023126443,-0.5692858971178273,1.0978632389626275,1741372787.6292996,-2.437033325047972,-0.03264787789743256,-0.4518356975196154,2.478780508411065
-0.9499106986344008,-0.5694136488126192,1.0960644217165378,1741372787.6342998,-2.3786284856022113,-0.026373879163625987,-0.3857648002453901,2.409851351251519
-0.9622772648051697,-0.5695422856928091,1.094137161180882,1741372787.6392999,-2.3127751485547328,-0.019835210593510295,-0.31694480766980987,2.334475601598892
-0.9741993286587868,-0.5696312992172194,1.0926277919348806,1741372787.6443,-2.2430869307047003,-0.013205620895607806,-0.2472026448919967,2.25670612060212
-0.985013753823316,-0.5696733235126494,1.0916427048105062,1741372787.6493,-2.172935863101894,-0.006660977869540901,-0.1783830917178541,2.180255755912909
