current_joint_pos_0,current_joint_pos_1,current_joint_pos_2,current_joint_pos_3,current_joint_pos_4,current_joint_pos_5,current_joint_pos_6,set_target_0,set_target_1,set_target_2,set_target_3,set_target_4,set_target_5,set_target_6,predicted_next_joint_pos_0,predicted_next_joint_pos_1,predicted_next_joint_pos_2,predicted_next_joint_pos_3,predicted_next_joint_pos_4,predicted_next_joint_pos_5,predicted_next_joint_pos_6,actual_next_joint_pos_0,actual_next_joint_pos_1,actual_next_joint_pos_2,actual_next_joint_pos_3,actual_next_joint_pos_4,actual_next_joint_pos_5,actual_next_joint_pos_6,abs_error_0,abs_error_1,abs_error_2,abs_error_3,abs_error_4,abs_error_5,abs_error_6,timestep
0.614203,-0.673488,-2.35569,-1.43459,2.39235,1.83694,-1.14341,0.53013,-0.670899,-2.42672,-1.50574,2.43976,1.82482,-1.13619,0.5710979898069103,-0.6347647110814812,-2.3836032885936858,-1.4546339968297575,2.3675061607140164,1.8854259942448757,-1.0911306336196547,0.602576,-0.671843,-2.36536,-1.44416,2.3989,1.83486,-1.1426,0.03147801019308971,0.03707828891851872,0.018243288593685847,0.01047399682975736,0.03139383928598338,0.050565994244875734,0.05146936638034538,102
0.602576,-0.671843,-2.36536,-1.44416,2.3989,1.83486,-1.1426,0.518397,-0.682551,-2.43668,-1.51582,2.44546,1.82176,-1.13293,0.5793121274708884,-0.6503004295103989,-2.389494859801598,-1.4651238251915348,2.3780403163938937,1.866511598278366,-1.1049604768495156,0.590811,-0.671634,-2.37494,-1.45361,2.40525,1.83367,-1.14266,0.011498872529111526,0.02133357048960105,0.014554859801597875,0.011513825191534766,0.027209683606106427,0.03284159827836608,0.037699523150484415,103
0.590811,-0.671634,-2.37494,-1.45361,2.40525,1.83367,-1.14266,0.506255,-0.691476,-2.44537,-1.5248,2.45483,1.82029,-1.12712,0.5628038263102163,-0.6576514824640355,-2.3987586204509355,-1.4752679004076161,2.3844758710013467,1.8655328918415335,-1.1110471311825407,0.579212,-0.671547,-2.38473,-1.46342,2.41177,1.83213,-1.14174,0.016408173689783645,0.013895517535964519,0.01402862045093567,0.011847900407616185,0.027294128998653466,0.033402891841533444,0.03069286881745925,104
0.579212,-0.671547,-2.38473,-1.46342,2.41177,1.83213,-1.14174,0.49539,-0.695223,-2.45553,-1.53606,2.46424,1.81517,-1.12129,0.5415823620006855,-0.6622779632740706,-2.408707382987468,-1.486823374269064,2.3886414593820144,1.868710091864791,-1.1130286300051604,0.567646,-0.673192,-2.39461,-1.47339,2.41822,1.83021,-1.14013,0.026063637999314437,0.010914036725929388,0.014097382987467988,0.013433374269063991,0.02957854061798537,0.038500091864791086,0.027101369994839697,105
0.567646,-0.673192,-2.39461,-1.47339,2.41822,1.83021,-1.14013,0.483863,-0.705288,-2.4659,-1.54616,2.47318,1.80663,-1.11864,0.5387671030987554,-0.6780005178316528,-2.4156663478413716,-1.4979377514478023,2.393848362305545,1.859204313689788,-1.121485598639937,0.555984,-0.676415,-2.40432,-1.48321,2.42507,1.8283,-1.13781,0.017216896901244616,0.0015855178316528384,0.011346347841371784,0.014727751447802362,0.031221637694454962,0.030904313689787966,0.016324401360062968,106
0.555984,-0.676415,-2.40432,-1.48321,2.42507,1.8283,-1.13781,0.473799,-0.721496,-2.47782,-1.55803,2.47379,1.80093,-1.1157,0.5653892468126908,-0.7061268374006948,-2.4187462740300103,-1.5090090397154734,2.4063617623156497,1.8272548167165348,-1.1393165122878357,0.544421,-0.679986,-2.41404,-1.49321,2.43243,1.82593,-1.1348,0.020968246812690716,0.02614083740069484,0.004706274030010338,0.015799039715473473,0.026068237684350404,0.0013248167165347269,0.004516512287835672,107
0.544421,-0.679986,-2.41404,-1.49321,2.43243,1.82593,-1.1348,0.460766,-0.720654,-2.48587,-1.5649,2.4893,1.79605,-1.10774,0.5097878579817823,-0.7010485675724445,-2.432927800392293,-1.5195365957192342,2.4015609232775397,1.8559159464858865,-1.1264343838127258,0.532897,-0.684555,-2.42389,-1.50329,2.44013,1.82248,-1.1317,0.023109142018217677,0.016493567572444467,0.009037800392293072,0.016246595719234147,0.03856907672246024,0.033435946485886436,0.005265616187274169,108
0.532897,-0.684555,-2.42389,-1.50329,2.44013,1.82248,-1.1317,0.449099,-0.729101,-2.49613,-1.57392,2.49753,1.78969,-1.10547,0.5031852362878286,-0.71484713384257,-2.441099203842731,-1.5301273890220362,2.405938460285108,1.8490366221475103,-1.1293348212670749,0.521594,-0.691153,-2.43407,-1.51364,2.44681,1.81846,-1.12865,0.018408763712171372,0.02369413384257002,0.007029203842730869,0.01648738902203606,0.04087153971489199,0.030576622147510335,0.0006848212670749199,109
0.521594,-0.691153,-2.43407,-1.51364,2.44681,1.81846,-1.12865,0.438335,-0.74179,-2.50676,-1.58428,2.49921,1.78286,-1.10298,0.5075416391306771,-0.7355302111294706,-2.4485249421179125,-1.5411005003114089,2.411846872885314,1.833123379467464,-1.1361927797424876,0.510087,-0.697071,-2.44402,-1.52353,2.45455,1.81422,-1.12486,0.002545360869322888,0.038459211129470594,0.004504942117912414,0.017570500311408832,0.042703127114685824,0.01890337946746401,0.011332779742487586,110
0.510087,-0.697071,-2.44402,-1.52353,2.45455,1.81422,-1.12486,0.426688,-0.743334,-2.51714,-1.59277,2.50605,1.78019,-1.10023,0.4822874112364308,-0.7371951648267947,-2.4608707184591414,-1.5514119130007777,2.4124127817294774,1.8406763444104843,-1.127670954399178,0.498483,-0.703056,-2.45392,-1.53314,2.46273,1.80963,-1.1211,0.01619558876356919,0.03413916482679469,0.006950718459141303,0.018271913000777795,0.05031721827052271,0.03104634441048426,0.006570954399178097,111
0.498483,-0.703056,-2.45392,-1.53314,2.46273,1.80963,-1.1211,0.415087,-0.75101,-2.52768,-1.60164,2.51005,1.7772,-1.09892,0.47840262872636574,-0.7477290843171901,-2.4704016733907515,-1.5611017949277317,2.417745482916127,1.8327073535999878,-1.1264996137373042,0.487004,-0.710177,-2.46395,-1.54285,2.46992,1.80462,-1.11761,0.00860137127363425,0.03755208431719015,0.006451673390751367,0.018251794927731657,0.052174517083872995,0.02808735359998793,0.008889613737304236,112
0.487004,-0.710177,-2.46395,-1.54285,2.46992,1.80462,-1.11761,0.403922,-0.760996,-2.53771,-1.61107,2.51439,1.77242,-1.09554,0.46533338916192224,-0.7599913305027248,-2.480510327306754,-1.5711783272251016,2.420394477436671,1.829598046980167,-1.1254665580188468,0.475534,-0.716712,-2.47406,-1.5524,2.47679,1.79988,-1.11427,0.010200610838077773,0.04327933050272481,0.006450327306753767,0.018778327225101643,0.056395522563328804,0.029718046980167,0.01119655801884667,113
0.475534,-0.716712,-2.47406,-1.5524,2.47679,1.79988,-1.11427,0.392651,-0.767989,-2.5481,-1.62044,2.5184,1.76787,-1.09128,0.4447971890824428,-0.7694139242282716,-2.4917033270871825,-1.58141418476667,2.42109923231121,1.8317107630735836,-1.1224057027230971,0.464035,-0.723185,-2.48425,-1.56179,2.48323,1.7955,-1.11128,0.019237810917557163,0.04622892422827163,0.007453327087182604,0.01962418476667005,0.06213076768878967,0.03621076307358351,0.011125702723097097,114
