ball_vx,ball_vy,ball_vz
0,0,0
0,0,0
-4.90105,3.66752,-26.1923
-0.559061,1.1797,-3.15141
0,0,0
-1.26752,-0.69142,-12.9362
-2.70054,1.57039,-6.76706
-1.83501,1.3063,-8.74196
-1.64227,-1.36827,-4.11439
0,0,0
0,0,0
0,0,0
-1.41284,1.35542,-23.4769
-2.36062,0.810877,-17.6259
-5.87835,1.49436,-4.08097
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.41217,1.33704,-34.7791
0,6.91357e-06,0
0,0,0
-0.339041,0.46791,8.81712
0,0,0
0,0,0
0,0,0
-3.32481,1.27356,16.4004
-0.607098,-5.1441,8.35953
0,0,0
-1.53042,6.58739,3.08155
-1.54579,0.67677,7.93774
-0.958336,0.392769,4.00505
-1.04415,0.798947,3.7544
-0.672369,0.418196,3.51529
1.44214,-2.69957,2.48079
1.02085,-0.638376,7.58326
-0.851716,0.682162,2.85487
-2.46927,0.905559,2.472
-3.95829,-0.525445,9.58606
0.555252,1.21377,0.457839
-0.00858319,0.930869,1.67494
0,0,0
0,0,0
0.266218,-2.9682,2.81222
-1.24489,1.79542,3.62006
-0.196926,-1.20209,2.85167
-1.44447,1.38813,2.82102
-0.264174,-0.226482,2.674
-0.935567,0.145476,3.71052
-1.09576,0.144719,3.04547
-0.676671,0.449192,3.63149
1.02611,1.08207,2.50865
-1.01393,1.3564,3.84222
-0.451164,-0.0237428,2.39848
-0.451164,-0.0237428,2.39848
-1.00426,3.50788,5.28777
-5.71261,-5.05837,8.8027
5.28178,5.93553,-3.23178
-2.23473,0.58023,2.17526
0.913648,-0.471509,2.13388
-0.304668,0.110457,0.945486
0.468865,-1.40477,1.81976
-1.5809,1.43817,4.59766
-1.86243,1.97186,0.979412
0.441844,0.796416,1.24538
-5.29639e-05,0,0
-2.73695,-0.263976,5.52375
1.37412,-1.19594,1.44682
-3.93438,1.14212,6.24773
0,0,0
0.435474,1.48056,-0.13026
-1.08293,-0.18592,-2.07958
-0.741311,0.863276,5.64047
-3.72842,3.72066,2.09866
0.321317,-1.04107,0.473903
0,0,0
-1.34096,0.764515,3.16728
0,0,0
-0.350302,-1.67578,6.0182
