torque0,torque1,torque2,torque3,torque4,torque5,torque6,action0,action1,action2,action3,action4,action5,action6,set_target_0,set_target_1,set_target_2,set_target_3,set_target_4,set_target_5,set_target_6,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,tennisball_pos_0,tennisball_pos_1,tennisball_pos_2,tennisball_lin_vel_0,tennisball_lin_vel_1,tennisball_lin_vel_2,end_effector_pos_0,end_effector_pos_1,end_effector_pos_2,end_effector_rot_0,end_effector_rot_1,end_effector_rot_2,end_effector_rot_3,end_effector_lin_vel_0,end_effector_lin_vel_1,end_effector_lin_vel_2,obs_task_0,obs_task_1,obs_task_2,obs_task_3,obs_task_4,obs_task_5,obs_task_6,to_final_target_0,to_final_target_1,to_final_target_2,joint_acc_0,joint_acc_1,joint_acc_2,joint_acc_3,joint_acc_4,joint_acc_5,joint_acc_6,joint_acc_disc_0,joint_acc_disc_1,joint_acc_disc_2,joint_acc_disc_3,joint_acc_disc_4,joint_acc_disc_5,joint_acc_disc_6
17.95204,91.18417,22.730955,-8.494128,-0.7357601,-0.027906332,0.13232565,0.22510704,-0.26323262,-0.08650337,-0.60559005,-0.16956002,-0.5350671,-0.13455327,0.1508723,-1.2810533,1.1685454,0.7023643,1.8179051,-1.7353444,1.394412,0.11873178,-1.2449139,1.1801769,0.7873549,1.841839,-1.6573274,1.4139255,0.3251103,-0.66916853,-0.26880768,-1.1696143,-0.3000126,-0.44851816,-0.13386075,-0.6066098,-0.36555696,0.6231629,-0.3039968,0.10157914,-0.2940871,-0.6119642,-0.35329795,0.5927841,0.89802986,0.00579443,0.118391454,-0.4236653,-0.26980048,0.08079158,-0.30433765,0,0,0,1,0,0,0,-0.043390155,-0.03444305,-0.07316291,3.7266135,5.561495,2.7314305,0.15516281,2.0864844,0.22274852,0.40466487,3.7264824,5.569458,2.7418137,0.15258789,2.0980835,0.2002716,0.38146973
16.22073,90.673096,21.889534,-8.904205,-0.7380531,0.022685014,0.11385552,0.23111524,-0.23558836,-0.13668002,-0.6035877,-0.13841285,-0.53152937,-0.121192485,0.15339907,-1.2802522,1.1596749,0.69681674,1.821077,-1.7370569,1.3957467,0.12044524,-1.2481068,1.178832,0.7815127,1.8403999,-1.6595639,1.4132684,0.3426869,-0.6385406,-0.26894015,-1.1684566,-0.28776473,-0.44728315,-0.13140285,-0.6080556,-0.36509037,0.6217905,-0.28923374,0.0933829,-0.27514058,-0.613245,-0.3529408,0.5913595,0.89710766,0.0051912437,0.11885341,-0.42549348,-0.25483823,0.07141739,-0.28573573,0,0,0,1,0,0,0,-0.041944385,-0.034909636,-0.07179052,3.515321,6.1255813,-0.026494265,0.23155212,2.449572,0.24700165,0.49158037,3.516674,6.1035156,-0.0333786,0.22888184,2.4414062,0.26226044,0.49591064
14.3508625,93.55681,22.128597,-9.97383,-0.7632822,-0.009207159,0.08871926,0.23203397,-0.20165272,-0.15129252,-0.60527444,-0.19031009,-0.5463616,-0.12683283,0.15525034,-1.2783548,1.1561382,0.6907215,1.8118533,-1.7415181,1.3942435,0.12223594,-1.2511224,1.1774597,0.7756738,1.838999,-1.6617974,1.4126219,0.35814044,-0.60317653,-0.27441886,-1.1677967,-0.28012076,-0.44662744,-0.12928095,-0.60942554,-0.36466408,0.62052065,-0.2740824,0.08533202,-0.25450695,-0.6144476,-0.3526249,0.59003717,0.89618975,0.0045544757,0.11938768,-0.4272819,-0.2395822,0.06299337,-0.2652955,0,0,0,1,0,0,0,-0.04057443,-0.03533593,-0.07052064,3.0907094,7.0728183,-1.095742,0.13196468,1.5287936,0.13114214,0.4243791,3.0899048,7.095337,-1.1014938,0.1335144,1.5306473,0.11920929,0.4196167
16.551144,99.013535,23.765972,-10.079454,-0.8139292,-0.0691825,0.10350833,0.24686503,-0.16668701,-0.11823943,-0.59987634,-0.15054071,-0.54682255,-0.13387628,0.1592657,-1.2761254,1.1597238,0.68569237,1.8164179,-1.7438208,1.3925405,0.12411086,-1.2539386,1.1760995,0.769844,1.8376477,-1.664028,1.4119838,0.37498653,-0.56316,-0.27205756,-1.1659485,-0.2702206,-0.44610497,-0.1275172,-0.61071205,-0.3642807,0.6193817,-0.25736845,0.07671052,-0.2284414,-0.6155653,-0.35235357,0.5888419,0.8952803,0.0038598087,0.11998799,-0.4290235,-0.22210635,0.054089297,-0.2396731,0,0,0,1,0,0,0,-0.039287925,-0.035719305,-0.069381714,3.369218,8.003306,0.47225952,0.36964417,1.9800305,0.1044929,0.3527522,3.3688545,7.9727173,0.4863739,0.36239624,1.9788742,0.11444092,0.34332275
16.934256,96.89369,22.888803,-9.490769,-0.8501316,-0.008309748,0.11618264,0.25814745,-0.15314214,-0.1496818,-0.59417945,-0.13728444,-0.5550542,-0.110072695,0.16283298,-1.2769098,1.1536473,0.68071705,1.817055,-1.7472862,1.3954729,0.126074,-1.2565602,1.1747167,0.7640299,1.8363488,-1.6662577,1.4113592,0.3926248,-0.5243261,-0.27655944,-1.1628153,-0.2598261,-0.4458961,-0.12500751,-0.611917,-0.36394095,0.618359,-0.24109453,0.06799567,-0.20489027,-0.6165948,-0.35213232,0.5877621,0.8943806,0.0031217437,0.12065858,-0.43071458,-0.20512499,0.044124,-0.21663344,0,0,0,1,0,0,0,-0.038082957,-0.03605905,-0.06835902,3.5276532,7.766783,-0.90037584,0.62663555,2.0789027,0.041776896,0.5019367,3.528595,7.7819824,-0.9059906,0.62942505,2.0980835,0.038146973,0.5340576
5.386595,98.38056,21.712093,-13.553382,-0.5815901,-0.10020164,0.023036592,0.20961902,-0.10706491,-0.20896718,-0.58830154,-0.19407044,-0.54811215,-0.117382824,0.15751685,-1.27262,1.1433716,0.6757847,1.8072382,-1.7484746,1.3937517,0.12805574,-1.2589568,1.1732383,0.7582378,1.8350756,-1.6684846,1.410745,0.3963477,-0.47932354,-0.29571417,-1.1584653,-0.2546375,-0.4453008,-0.12287779,-0.6130476,-0.36363363,0.61744905,-0.22613768,0.061522998,-0.18250315,-0.6175599,-0.35192466,0.5867973,0.89346826,0.0023708318,0.121441975,-0.4323895,-0.19202565,0.04144877,-0.19349639,0,0,0,1,0,0,0,-0.036952376,-0.036366373,-0.06744903,0.7445812,9.00051,-3.8309455,0.87001324,1.0377169,0.11906028,0.42594373,0.74386597,9.002686,-3.824234,0.8773804,1.0299683,0.11444092,0.4196167
19.506413,108.95778,25.58446,-10.228063,-1.1285977,-0.102589376,0.13470563,0.27930048,-0.046945773,-0.16364013,-0.5721026,-0.18546507,-0.5760463,-0.11222874,0.16995081,-1.2659986,1.1486923,0.6724224,1.8072559,-1.7548915,1.3939108,0.13012965,-1.2610797,1.1717198,0.7524848,1.8338311,-1.6707143,1.4101413,0.4147884,-0.42460975,-0.3037307,-1.1505619,-0.24897403,-0.44597083,-0.12065042,-0.61407995,-0.36337614,0.61670417,-0.20656678,0.051553015,-0.14933209,-0.6184144,-0.35177493,0.58599275,0.89256406,0.0015643641,0.12234197,-0.43400377,-0.16968377,0.02979693,-0.16141301,0,0,0,1,0,0,0,-0.035920024,-0.036623865,-0.066704154,3.6881387,10.942757,-1.6033053,1.5806675,1.1326969,-0.13400912,0.44547468,3.6871433,10.948181,-1.6021729,1.5664101,1.1444092,-0.11444092,0.4196167
10.523855,110.49295,24.420916,-13.648454,-0.9555441,-0.1166715,0.0419805,0.24712218,0.0065543037,-0.270171,-0.5836054,-0.20217177,-0.5680871,-0.10534245,0.16719797,-1.2600965,1.1311941,0.664944,1.8035053,-1.7559273,1.39434,0.13225432,-1.2628926,1.1700441,0.7467547,1.8326056,-1.6729459,1.4095501,0.42493877,-0.3625721,-0.33516178,-1.1459928,-0.24511619,-0.44628066,-0.11829597,-0.6150212,-0.36316037,0.616118,-0.18825732,0.04316901,-0.11754138,-0.619174,-0.35165858,0.58534634,0.8916448,0.00074104645,0.12340905,-0.43559065,-0.15105854,0.023100656,-0.12966189,0,0,0,1,0,0,0,-0.034978747,-0.036839634,-0.066118,2.0300746,12.40753,-6.286216,0.9138346,0.7715672,-0.06196499,0.4708901,2.0301342,12.397766,-6.289482,0.91552734,0.76293945,-0.076293945,0.49591064
16.995398,122.35036,27.375895,-13.396696,-1.3615464,-0.13238198,0.058785502,0.29195538,0.09972663,-0.31052324,-0.5888369,-0.23900007,-0.5911689,-0.113509856,0.17604762,-1.2479336,1.1234655,0.65842915,1.7967556,-1.7616212,1.3925236,0.13447268,-1.2643164,1.1681653,0.7410365,1.8313857,-1.675184,1.4089683,0.44366723,-0.28478867,-0.37578413,-1.1436547,-0.24403611,-0.44756764,-0.116331935,-0.61585283,-0.36299753,0.61573917,-0.16640735,0.032604262,-0.07599075,-0.6198106,-0.35159945,0.5849027,0.89070785,-0.00010920052,0.1246955,-0.43713894,-0.12639539,0.011637894,-0.08908877,0,0,0,1,0,0,0,-0.034147143,-0.037002474,-0.065739155,3.745693,15.556687,-8.124471,0.46761036,0.21601617,-0.2573967,0.39280653,3.74794,15.563965,-8.120537,0.47445297,0.22411346,-0.26226044,0.38146973
20.089586,118.726555,26.1829,-11.853057,-1.5370083,0.0028974824,0.06807453,0.3218648,0.119867,-0.38008133,-0.59855425,-0.2813059,-0.6010928,-0.13129449,0.1827524,-1.2463363,1.1111531,0.65125334,1.7891898,-1.765348,1.3892741,0.13681455,-1.2653664,1.1660194,0.73531497,1.8301545,-1.6774299,1.4083923,0.4683795,-0.20992666,-0.4292211,-1.1442797,-0.24627563,-0.4492219,-0.11511777,-0.6165776,-0.36289144,0.6155494,-0.14490889,0.021219326,-0.038191505,-0.6203222,-0.35161757,0.5846395,0.8897513,-0.00096116745,0.12622102,-0.43864557,-0.10158963,-0.0036871335,-0.05274302,0,0,0,1,0,0,0,-0.03342235,-0.03710857,-0.06554937,4.942453,14.972401,-10.687393,-0.12500286,-0.44790506,-0.33085346,0.2428323,4.940033,14.953613,-10.685921,-0.13113022,-0.4529953,-0.30994415,0.22888184
11.592589,104.13471,21.573885,-12.157096,-1.2491002,0.08220059,0.04578365,0.28745845,0.093145005,-0.43071413,-0.5800734,-0.3998666,-0.6068085,-0.13714899,0.17993331,-1.2513946,1.1014123,0.6483039,1.7701745,-1.7684512,1.38782,0.13922639,-1.2661237,1.1635733,0.72961104,1.8288652,-1.6796834,1.407821,0.48235825,-0.15137455,-0.48930982,-1.1407598,-0.25779969,-0.4507845,-0.114261,-0.6172142,-0.36283112,0.61547875,-0.1273432,0.012069341,-0.014215024,-0.6207423,-0.35169244,0.5844921,0.88876766,-0.0017672403,0.12798162,-0.4401245,-0.08308679,-0.015091521,-0.02944576,0,0,0,1,0,0,0,-0.032785773,-0.03716889,-0.06547874,2.79575,11.710423,-12.017745,0.70397854,-2.3048103,-0.31251907,0.17135441,2.799034,11.711121,-12.011528,0.7033348,-2.3269653,-0.30517578,0.19073486
7.5678663,95.02086,19.222145,-11.815867,-0.9668188,0.084206626,0.070013255,0.26911694,0.0767325,-0.41266382,-0.5518827,-0.39228928,-0.607528,-0.11951305,0.17959394,-1.2546138,1.1016737,0.64682865,1.7700218,-1.7708126,1.3898941,0.14167018,-1.2666548,1.1608831,0.72395957,1.8275214,-1.6819446,1.4072565,0.48876148,-0.10623902,-0.5379935,-1.1303287,-0.26877898,-0.45214257,-0.11282016,-0.617774,-0.36280918,0.6154906,-0.11185552,0.004377249,0.0024489134,-0.62108755,-0.35180926,0.5844256,0.88776463,-0.0025262395,0.12993036,-0.44157174,-0.0681425,-0.02342932,-0.01304421,0,0,0,1,0,0,0,-0.032225966,-0.037190825,-0.0654906,1.2806475,9.027105,-9.736734,2.086234,-2.195859,-0.2716124,0.2881676,1.2779236,9.0408325,-9.760857,2.0980835,-2.1743774,-0.30517578,0.2670288
8.445353,88.41753,18.205297,-10.323214,-0.7692915,0.07980004,0.12515232,0.26730642,0.05253791,-0.3495085,-0.5248536,-0.35594788,-0.599095,-0.10480759,0.18176615,-1.2587742,1.1084569,0.64523154,1.7741293,-1.7718089,1.3915354,0.14413495,-1.2670268,1.158065,0.7183906,1.8261404,-1.6842096,1.4067014,0.4929578,-0.0743657,-0.5636183,-1.1137866,-0.27626032,-0.4530455,-0.11092024,-0.6182604,-0.36282325,0.6155657,-0.097204305,-0.0028536834,0.01529619,-0.62136555,-0.351964,0.5844214,0.8867602,-0.0032635336,0.1319976,-0.44296977,-0.054570403,-0.03105316,-0.00047227176,0,0,0,0,1,0,0,-0.031739593,-0.037176758,-0.065565705,0.8392632,6.374665,-5.1249623,3.3084154,-1.4962673,-0.18058419,0.37998408,0.8392334,6.3705444,-5.1164627,3.2997131,-1.4925003,-0.15258789,0.38146973
7.6162825,82.45036,16.781199,-9.679305,-0.60782015,0.12585339,0.13798502,0.2650588,0.03966977,-0.35158,-0.5140087,-0.31303096,-0.58188826,-0.09276055,0.18389377,-1.2610763,1.105328,0.6412893,1.7791858,-1.7714928,1.3927873,0.14661391,-1.2672833,1.1551478,0.7129108,1.8247412,-1.6864755,1.4061579,0.49579808,-0.051319398,-0.5834156,-1.0959461,-0.27985233,-0.45318407,-0.10863251,-0.6186805,-0.36287045,0.61568075,-0.083895594,-0.009514073,0.023425186,-0.6215868,-0.35215282,0.58445746,0.8857601,-0.0039788694,0.1341477,-0.44431683,-0.043432564,-0.037899643,0.0076418347,0,0,0,0,1,0,0,-0.0313195,-0.03712955,-0.06568074,0.5680561,4.60926,-3.959465,3.568101,-0.71840286,-0.02771616,0.45754611,0.5674362,4.6157837,-3.9625168,3.566742,-0.7247925,-0.038146973,0.45776367
7.593013,84.17085,17.413004,-9.922736,-0.4947477,0.06357316,0.15519343,0.25731045,0.05384791,-0.30856147,-0.4890236,-0.27295104,-0.5711381,-0.09038678,0.18521048,-1.2592062,1.1088636,0.63955724,1.7837986,-1.7721462,1.3925998,0.14909501,-1.2674273,1.1522,0.70754015,1.8233421,-1.6887395,1.4056257,0.49622822,-0.028843421,-0.5896267,-1.0740983,-0.27988568,-0.4528714,-0.1063999,-0.6190305,-0.36295033,0.6158477,-0.06988288,-0.016022837,0.03385446,-0.62175035,-0.3523693,0.58454585,0.884772,-0.0046976614,0.1363495,-0.44560656,-0.031886354,-0.043369737,0.018184235,0,0,0,0,1,0,0,-0.0309695,-0.03704968,-0.065847695,0.086027384,4.4951954,-1.2422204,4.369545,-0.0066697598,0.06253123,0.44652224,0.08583069,4.501343,-1.2254715,4.3678284,0,0.076293945,0.45776367
5.304039,76.85441,15.242831,-9.580712,-0.3809966,0.15216535,0.13958786,0.25321835,0.034396075,-0.3487052,-0.4840649,-0.2617888,-0.56662714,-0.10140379,0.18707776,-1.262268,1.0998942,0.63493043,1.7840737,-1.7737336,1.3904152,0.15157147,-1.267497,1.1491855,0.7022735,1.8219469,-1.6910008,1.4051021,0.49530026,-0.014006186,-0.602827,-1.0533185,-0.27897018,-0.45231652,-0.10466527,-0.61932087,-0.36305904,0.6160316,-0.05789945,-0.021812217,0.03731047,-0.6218729,-0.3526101,0.5846544,0.8837924,-0.005395966,0.13859574,-0.44684792,-0.023594372,-0.048220266,0.022158964,0,0,0,0,1,0,0,-0.030679107,-0.036940962,-0.066031575,-0.18559098,2.967447,-2.6400566,4.1559696,0.18309951,0.11097789,0.34692585,-0.18596649,2.9754639,-2.6655197,4.15802,0.15735626,0.10967255,0.34332275
-2.2831821,68.474754,12.479285,-10.598642,-0.09970682,0.17575204,0.11149505,0.21307883,0.011976859,-0.37209055,-0.4557131,-0.27323872,-0.5517066,-0.107847586,0.1835333,-1.2657005,1.093372,0.6339165,1.780961,-1.7737569,1.388925,0.15399428,-1.2675341,1.1460824,0.6971313,1.8205507,-1.6932561,1.4045852,0.48455802,-0.0074573923,-0.62060004,-1.0284234,-0.27921924,-0.4510764,-0.10334312,-0.6195655,-0.36318707,0.6161911,-0.048793137,-0.025652183,0.032406535,-0.6219778,-0.3528533,0.58474535,0.88281554,-0.0060437988,0.14087534,-0.44805595,-0.020214086,-0.048697844,0.0187468,0,0,0,0,1,0,0,-0.03043449,-0.03681293,-0.06619108,-2.1484494,1.3097588,-3.5546064,4.9790144,-0.0498116,0.24802685,0.26443005,-2.1457672,1.2969971,-3.5476685,4.97818,-0.038146973,0.23841858,0.2670288
0.6877278,80.83931,15.58944,-11.627666,-0.14365184,0.07312006,0.12448369,0.21995816,0.08012503,-0.35987386,-0.43051285,-0.10006768,-0.54065377,-0.10135543,0.186988,-1.2555153,1.0921013,0.63255435,1.8055406,-1.7743542,1.3893819,0.15637237,-1.2674655,1.1429116,0.6921312,1.8192192,-1.695504,1.404076,0.47561213,0.0137771135,-0.6341528,-0.9999769,-0.26629385,-0.44954613,-0.101840675,-0.6197481,-0.3633392,0.61637944,-0.036364146,-0.030502902,0.038280096,-0.6220474,-0.3530991,0.5848727,0.88184714,-0.0066786543,0.1431798,-0.44922218,-0.012972125,-0.049234714,0.02603806,0,0,0,0,1,0,0,-0.03025186,-0.03666082,-0.06637943,-1.7891765,4.246901,-2.710557,5.689311,2.5850773,0.30605197,0.30048937,-1.7887354,4.234314,-2.708435,5.686283,2.5892258,0.3004074,0.30517578
6.3332934,71.078995,13.257988,-8.448314,-0.33393914,0.3327793,0.13820791,0.2640213,0.04493272,-0.45279956,-0.4511359,-0.032011848,-0.5230653,-0.10935777,0.19597557,-1.2607256,1.0749916,0.6244608,1.8144175,-1.7739637,1.3876723,0.15876597,-1.2673377,1.1395729,0.6872326,1.8179784,-1.6977412,1.4035724,0.4787168,0.025640711,-0.6677267,-0.9797301,-0.2482203,-0.4475007,-0.100707866,-0.61987877,-0.36352086,0.6165527,-0.025915142,-0.03643621,0.035362665,-0.6220889,-0.35337853,0.5849899,0.88088775,-0.0072605778,0.14550854,-0.4503456,-0.00744802,-0.055940833,0.02406688,0,0,0,0,1,0,0,-0.030121207,-0.036479145,-0.0665527,0.6209314,2.3727195,-6.714773,4.049349,3.6147118,0.40908456,0.22656173,0.62048435,2.3651123,-6.713867,4.057884,3.6239624,0.42438507,0.22888184
15.936134,65.83442,13.004067,-4.342219,-0.65152127,0.4308974,0.22915752,0.3027609,0.012073261,-0.39966014,-0.4368435,-0.17669135,-0.5457005,-0.095090024,0.2041801,-1.2655267,1.0796238,0.62170607,1.7914747,-1.7795962,1.3893089,0.16122776,-1.2672032,1.1361398,0.6824346,1.81677,-1.6999736,1.4030775,0.4923604,0.026850516,-0.68661475,-0.9596316,-0.2416379,-0.44643313,-0.099058576,-0.61995363,-0.3637421,0.6166987,-0.014692973,-0.044341844,0.029924022,-0.6220856,-0.35372782,0.585078,0.8799571,-0.0078027425,0.14784844,-0.45139277,0.0014181305,-0.06988449,0.018226894,0,0,0,0,1,0,0,-0.030046344,-0.036257893,-0.06669867,2.7287245,0.24196096,-3.7776113,4.0197015,1.3164788,0.21351576,0.32985806,2.7275085,0.2670288,-3.7765503,4.0245056,1.2969971,0.19073486,0.34332275
1.5203421,77.74565,14.934616,-10.467593,-0.04271732,0.06338221,0.19310293,0.1946675,0.07859,-0.3331049,-0.3396016,-0.015016125,-0.5226132,-0.079830624,0.19042788,-1.2554147,1.086174,0.6314944,1.8145175,-1.7783656,1.3911029,0.16362458,-1.2669896,1.1327125,0.6778427,1.8156475,-1.7021956,1.4025921,0.4793551,0.042729832,-0.6854196,-0.9183832,-0.2244606,-0.44441015,-0.09702704,-0.6199651,-0.36398745,0.61686283,-0.0020628665,-0.0491442,0.033531476,-0.6220455,-0.35407853,0.5851914,0.8790536,-0.008344943,0.15016483,-0.45237774,0.009013158,-0.07024585,0.023402091,0,0,0,0,1,0,0,-0.0300349,-0.03601256,-0.06686282,-2.6010633,3.1758633,0.23902655,8.249688,3.4354596,0.40459633,0.40630698,-2.5987625,3.1661987,0.23365021,8.24213,3.437996,0.41484833,0.38146973
4.1982975,67.35626,12.632683,-8.223005,0.031823575,0.2661157,0.18757932,0.23280811,0.030647103,-0.3840536,-0.35693735,0.18270735,-0.4861554,-0.094112866,0.1985458,-1.2623925,1.0751045,0.6243021,1.8430536,-1.775119,1.3884752,0.16599399,-1.2667559,1.1292433,0.6734229,1.8146822,-1.7044014,1.4021143,0.47389132,0.046789635,-0.6938879,-0.8839222,-0.1930371,-0.44112504,-0.09556353,-0.6199274,-0.36425662,0.61700064,0.007855723,-0.053966317,0.028449217,-0.62198544,-0.35444427,0.58528894,0.878182,-0.008867688,0.15241623,-0.45330665,0.0127047505,-0.07318697,0.02013679,0,0,0,0,1,0,0,-0.03007257,-0.035743386,-0.06700063,-1.0927558,0.8119606,-1.6936541,6.8921924,6.284702,0.657022,0.29270202,-1.0967255,0.8010864,-1.6784668,6.8855286,6.289482,0.6532669,0.30517578
-10.319175,66.07226,10.668323,-12.629501,0.22114362,0.17829865,0.12425651,0.14816438,0.04688828,-0.42548525,-0.32247764,-0.18070151,-0.4216721,-0.043167427,0.18821865,-1.2597227,1.0654205,0.6250512,1.787577,-1.7676522,1.3956392,0.16824144,-1.2664918,1.1256814,0.6691914,1.8137301,-1.7065785,1.4016526,0.4494948,0.052798107,-0.7123852,-0.84627944,-0.19042306,-0.43537894,-0.09240243,-0.6198492,-0.36453724,0.6170929,0.015802959,-0.056206685,0.019236468,-0.6219268,-0.35478663,0.58535665,0.87731564,-0.009314996,0.15468593,-0.45420548,0.012524162,-0.06850436,0.014147052,0,0,0,0,1,0,0,-0.030150771,-0.035462767,-0.067092896,-4.879302,1.2016945,-3.6994576,7.5285554,0.52280724,1.1492193,0.6322205,-4.878044,1.2207031,-3.7050247,7.534027,0.5245209,1.1444092,0.64373016
4.386506,70.25508,12.390806,-6.773029,-0.36229908,0.24316955,0.3238928,0.17667662,0.09730557,-0.45900944,-0.16596054,0.17158687,-0.42518315,-0.125529,0.19474293,-1.2518959,1.0568299,0.64429736,1.8394681,-1.7703559,1.3828232,0.17040509,-1.2661389,1.1219908,0.6653166,1.8129147,-1.7087289,1.401191,0.43272308,0.07055203,-0.7381556,-0.7749776,-0.16299936,-0.43003273,-0.09223641,-0.6197128,-0.36484694,0.61715484,0.027533492,-0.06203271,0.013180855,-0.6218214,-0.3551588,0.58539784,0.8764961,-0.009686002,0.15693285,-0.45500863,0.021809934,-0.0745253,0.008874588,0,0,0,0,1,0,0,-0.030287147,-0.03515306,-0.067154825,-3.3543468,3.5507843,-5.154085,14.260364,5.484739,1.0692418,0.033204257,-3.3521652,3.5476685,-5.1498413,14.264584,5.469322,1.0681152,0.0047683716
-16.754927,50.303623,6.7979054,-12.670552,0.51246136,0.3015204,0.08374554,0.11296057,-0.043186285,-0.3938524,-0.32740635,-0.41976336,-0.31063038,-0.014784528,0.18734917,-1.2726169,1.062913,0.61620563,1.7499502,-1.7553234,1.3989733,0.1724227,-1.2658719,1.1182659,0.6615782,1.8120087,-1.7108316,1.4007494,0.40352604,0.053396113,-0.7450393,-0.7476616,-0.18113519,-0.42054528,-0.088315345,-0.6195607,-0.36515784,0.6171053,0.030694338,-0.062257137,-0.00902469,-0.6217537,-0.35549378,0.58535063,0.8756745,-0.009950734,0.15918504,-0.4558016,0.014153241,-0.06691208,-0.008836624,0,0,0,0,1,0,0,-0.030439258,-0.034842163,-0.06710529,-5.8394074,-3.431183,-1.3767362,5.463207,-3.6271663,1.89749,0.78421235,-5.841255,-3.4332275,-1.373291,5.4574013,-3.6239624,1.9073486,0.8010864
5.2307,92.92694,16.451893,-8.254286,-0.76905376,0.11761214,0.45231703,0.09567843,0.2742986,-0.5536276,0.0843265,0.36376274,-0.08230443,-0.20255783,0.18677448,-1.224727,1.0352217,0.6742272,1.8665731,-1.7231773,1.3703657,0.17428404,-1.2653159,1.1143217,0.658432,1.8113039,-1.7128477,1.4002936,0.3722716,0.111149006,-0.7888596,-0.62923276,-0.14086773,-0.40319303,-0.09116648,-0.619318,-0.36550903,0.61710125,0.04896316,-0.07031459,-0.0000013088206,-0.6215887,-0.35586786,0.58534807,0.874914,-0.010100858,0.16145732,-0.4564591,0.033518214,-0.07490538,0.00013838001,0,0,0,0,1,0,0,-0.030681968,-0.034490973,-0.06710124,-6.250888,11.550578,-8.764065,23.685764,8.0534935,3.4704506,-0.5702272,-6.251335,11.558533,-8.769035,23.68927,8.044243,3.4666061,-0.5722046
-15.606821,48.809574,6.3825836,-11.360302,0.5532086,0.4106025,0.15999049,0.07608768,-0.034092832,-0.42321816,-0.20661747,-0.1561878,-0.031252045,0.022190616,0.1856972,-1.2704298,1.050839,0.6274394,1.7878757,-1.7175355,1.4036222,0.17598361,-1.2648352,1.1103288,0.655507,1.8106046,-1.7147684,1.3998635,0.33990538,0.096128464,-0.7986899,-0.58500534,-0.13988851,-0.38419926,-0.08606134,-0.619061,-0.3658626,0.616976,0.051656425,-0.0708056,-0.024241837,-0.6214657,-0.35621095,0.585249,0.8741708,-0.0101183085,0.16368215,-0.4570899,0.02523307,-0.06854236,-0.019291563,0,0,0,0,1,0,0,-0.030938983,-0.034137398,-0.06697601,-6.473243,-3.0041084,-1.9660592,8.845484,0.19584298,3.798753,1.0210276,-6.47068,-3.0136108,-1.950264,8.847713,0.22411346,3.8146973,1.0299683
-31.83091,71.063416,8.531304,-16.209894,0.3523394,-0.005567044,0.32907623,-0.14144458,0.20366889,-0.5656001,0.22360475,-0.07010564,0.14712466,-0.12894748,0.15476692,-1.2342849,1.0254887,0.68904775,1.8000888,-1.6926997,1.3805214,0.17727679,-1.2641772,1.1061386,0.6532515,1.8099291,-1.7165642,1.3994315,0.25863466,0.13159487,-0.83800524,-0.45113117,-0.13509756,-0.3591603,-0.086418256,-0.6187649,-0.36621237,0.6167793,0.05945174,-0.070027776,-0.038495332,-0.62133455,-0.35648084,0.5851016,0.8734539,-0.009914528,0.16594572,-0.45764816,0.02661901,-0.05393205,-0.02886041,0,0,0,0,1,0,0,-0.031235099,-0.033787638,-0.066779315,-16.254145,7.093281,-7.8630686,26.774836,0.95818937,5.0077915,-0.07138252,-16.255379,7.095337,-7.891655,26.779175,0.9536743,4.9972534,-0.076293945
-13.87376,50.719757,6.0028567,-6.7840786,0.04845434,0.3339169,0.5153639,-0.061539117,0.07967228,-0.52099025,0.2403148,0.16698891,0.15768059,0.03322092,0.16804592,-1.2522264,1.0279901,0.68929875,1.8349775,-1.6929121,1.4044147,0.17828101,-1.2634829,1.1018149,0.651657,1.8093668,-1.718238,1.3990262,0.20084794,0.1388312,-0.8647498,-0.31887102,-0.11243999,-0.33482143,-0.08100698,-0.61844444,-0.3665707,0.61644363,0.064457506,-0.071746446,-0.06627104,-0.62119865,-0.3567412,0.58482933,0.87281567,-0.009495155,0.16813157,-0.4580767,0.027802303,-0.0520169,-0.053905033,0,0,0,1,0,0,0,-0.031555533,-0.033429295,-0.06644362,-11.5573435,1.4472663,-5.348909,26.452028,4.5315146,4.867774,1.0822549,-11.558533,1.449585,-5.340576,26.438236,4.5251846,4.878044,1.0681152
-22.75999,85.35333,13.023959,-18.00271,0.5354986,-0.049665593,0.26581526,-0.11068075,0.23648874,-0.48200306,0.16312036,0.10979455,0.14302592,0.09591497,0.1616789,-1.2280096,1.0295144,0.67612505,1.8258361,-1.6967841,1.4134134,0.17898792,-1.2625846,1.0974243,0.6505465,1.8088948,-1.7198001,1.3986591,0.14137973,0.17969595,-0.8781667,-0.2220648,-0.094335705,-0.312381,-0.07334839,-0.6180644,-0.36693454,0.6161147,0.07633536,-0.072896555,-0.0649164,-0.62104607,-0.35693264,0.58459294,0.8722067,-0.0089658825,0.17031384,-0.45844108,0.030636482,-0.03810708,-0.046828352,0,0,0,1,0,0,0,-0.031935573,-0.033065468,-0.066114664,-11.893642,8.17295,-2.6833773,19.361246,3.620857,4.4880867,1.5317187,-11.892319,8.163452,-2.6750565,19.361973,3.6096573,4.467964,1.5306473
